"cowcode","year","country","region","gwno","gwf_leadermil","Burin_counterbalancing","imf","riots365","p_riots365","np_riots365","anycoupatt_fin","reshuffleatt_fin","rechangeatt_fin","anycoupsucc_fin","reshufflesucc_fin","rechangesucc_fin","lag_rgdpe_PW","lag_rgdpo_PW","lag_pop_PW","ll_rgdpe_PW","ll_rgdpo_PW","lag_growth_rgdpe_PW","ll_pop_PW","gwf_legislature","gwf_elected_legis","gwf_nonelected_legis","postcold","lnmilex_MC","lnmilper_MC","solpay","lag1_lnmilex_MC","lag1_lnmilper_MC","lag1_solpay","war_PO","civilwar_PO","personalism","leader_duration","leaderfirstyear","leadername","anyattyrs","anyattyrs2","anyattyrs3","shuffattyrs","shuffattyrs2","shuffattyrs3","rechattyrs","rechattyrs2","rechattyrs3","ln_banks_protest_t1","multiattdv_fin","multisuccessdv_fin","e_regionpol","decade1","decade2","decade3","decade4","decade5","decade6","decade7"
135,1996,"Peru","Latin America & Caribbean",135,0,0.6931471824646,1,0,0,0,0,0,0,0,0,0,111817.40625,109945.5703125,24.038761,11.6246225185506,11.6077407069721,0.124830422278587,3.17966756923732,1,1,0,1,13.9421443939209,4.75359010696411,9869.5654296875,13.6808366775513,4.75359010696411,7600,0,1,0.4956619,4,NA,"Fujimori",20,400,8000,20,400,8000,33,1089,35937,0,0,0,2,0,0,0,0,0,1,0
135,1997,"Peru","Latin America & Caribbean",135,0,0.6931471824646,1,0,0,0,0,0,0,0,0,0,117757.3984375,116247.65625,24.441076,11.6763818416458,11.663478161956,0.053122249806255,3.19626515952085,1,1,0,1,14.0592412948608,4.75359010696411,11095.65234375,13.9421443939209,4.75359010696411,9869.5654296875,0,1,0.4956619,5,NA,"Fujimori",21,441,9261,21,441,9261,34,1156,39304,0.6931471824646,0,0,2,0,0,0,0,0,1,0
135,1998,"Peru","Latin America & Caribbean",135,0,0.6931471824646,1,0,0,0,0,0,0,0,0,0,126222.0859375,124069.96875,24.827409,11.7457982212059,11.7286009495629,0.0718824261771769,3.21194824449816,1,1,0,1,13.8244714736938,4.75359010696411,8773.9130859375,14.0592412948608,4.75359010696411,11095.65234375,0,1,0.4956619,6,NA,"Fujimori",22,484,10648,22,484,10648,35,1225,42875,1.60943794250488,0,0,2,0,0,0,0,0,1,0
135,1999,"Peru","Latin America & Caribbean",135,0,0.6931471824646,1,0,0,0,0,0,0,0,0,0,123901.7265625,121535.234375,25.199744,11.7272440026493,11.7079594945783,-0.0183831486998951,3.22683383573562,1,1,0,1,13.6967277526855,4.75359010696411,7721.7392578125,13.8244714736938,4.75359010696411,8773.9130859375,0,1,0.4956619,7,NA,"Fujimori",23,529,12167,23,529,12167,36,1296,46656,1.0986123085022,0,0,2,0,0,0,0,0,1,0
135,2000,"Peru","Latin America & Caribbean",135,0,0.6931471824646,1,1,1,0,1,0,1,0,0,0,123918.953125,121262.484375,25.561297,11.7273830270644,11.7057127674168,0.0001390340794913,3.24107937157092,1,1,0,1,13.6967277526855,4.75359010696411,7721.7392578125,13.6967277526855,4.75359010696411,7721.7392578125,0,0,0.4956619,8,NA,"Fujimori",24,576,13824,24,576,13824,37,1369,50653,0,2,0,2,0,0,0,0,0,0,1
140,1965,"Brazil","Latin America & Caribbean",140,1,0.6931471824646,NA,0,0,0,0,0,0,0,0,0,217692.34375,209535.0625,80.918301,12.2908380777939,12.2526463671092,0.0460793245655436,4.39344001603365,1,1,0,0,13.1256036758423,5.7714409828186,1567.56872558594,NA,NA,NA,0,0,0,1,1965,"Castelo Branco",0,0,0,0,0,0,0,0,0,NA,0,0,2,0,0,1,0,0,0,0
140,1966,"Brazil","Latin America & Caribbean",140,1,0.6931471824646,NA,0,0,0,0,0,0,0,0,0,223910.296875,214206.171875,83.351833,12.319000790252,12.2746942501895,0.0285630308254697,4.42307060055667,1,1,0,0,13.163890838623,5.7868971824646,1603.69226074219,13.1256036758423,5.7714409828186,1567.56872558594,0,0,0.4004165,2,NA,"Castelo Branco",1,1,1,1,1,1,1,1,1,NA,0,0,2,0,0,1,0,0,0,0
140,1967,"Brazil","Latin America & Caribbean",140,1,0.6931471824646,NA,0,0,0,0,0,0,0,0,0,239142.390625,230470.515625,85.824043,12.3848144301828,12.347878218378,0.0680276609096877,4.45229918868444,1,1,0,0,13.7435855865479,5.8021183013916,2820,13.163890838623,5.7868971824646,1603.69226074219,0,0,0.4004165,3,NA,"Castelo Branco",2,4,8,2,4,8,2,4,8,NA,0,0,2,0,0,1,0,0,0,0
140,1968,"Brazil","Latin America & Caribbean",140,1,0.6931471824646,NA,0,0,0,0,0,0,0,0,0,254557.84375,246118.0625,88.324188,12.4472833730376,12.4135666286473,0.0644613992722563,4.48101399988283,1,1,0,0,13.7622165679932,5.83188247680664,2788.529296875,13.7435855865479,5.8021183013916,2820,0,0,0.3267593,1,1968,"Costa e Silva",3,9,27,3,9,27,3,9,27,NA,0,0,2,0,0,1,0,0,0,0
140,1969,"Brazil","Latin America & Caribbean",140,1,0.6931471824646,NA,0,0,0,1,1,0,1,1,0,276938.75,268591.78125,90.851302,12.5315516415855,12.5009479641296,0.0879207095734994,4.50922412605484,0,0,0,0,13.7230672836304,5.88887786865234,2532.5,13.7622165679932,5.83188247680664,2788.529296875,0,0,0.3267593,2,NA,"Costa e Silva",4,16,64,4,16,64,4,16,64,NA,1,1,2,0,0,1,0,0,0,0
140,1970,"Brazil","Latin America & Caribbean",140,1,0.6931471824646,1,0,0,0,0,0,0,0,0,0,291610.9375,281597.1875,93.404391,12.5831757869866,12.5482329156451,0.0529799007903372,4.53693835697769,0,0,0,0,13.5958623886108,5.92958927154541,2140.80004882812,13.7230672836304,5.88887786865234,2532.5,0,0,0.3267593,1,1970,"Medici",0,0,0,0,0,0,5,25,125,NA,0,0,2,0,0,0,1,0,0,0
140,1971,"Brazil","Latin America & Caribbean",140,1,0.6931471824646,1,0,0,0,0,0,0,0,0,0,331845.03125,319438.65625,95.982453,12.7124233655827,12.674320535148,0.137971826759756,4.56416539351131,1,1,0,0,13.5463161468506,5.92958927154541,2037.3173828125,13.5958623886108,5.92958927154541,2140.80004882812,0,0,0.3267593,2,NA,"Medici",1,1,1,1,1,1,6,36,216,0.6931471824646,0,0,2,0,0,0,1,0,0,0
140,1972,"Brazil","Latin America & Caribbean",140,1,0.6931471824646,1,0,0,0,0,0,0,0,0,0,369921.8125,358479.46875,98.4022,12.8210469447221,12.7896266675074,0.114742658965155,4.58906316153185,1,1,0,0,13.6502246856689,6.01859331130981,2067.43896484375,13.5463161468506,5.92958927154541,2037.3173828125,0,0,0.3267593,3,NA,"Medici",2,4,8,2,4,8,7,49,343,0,0,0,2,0,0,0,1,0,0,0
140,1973,"Brazil","Latin America & Caribbean",140,1,0.6931471824646,0,0,0,0,0,0,0,0,0,0,415079.59375,401772.8125,100.84439,12.9362255729917,12.9036420648128,0.122073853782277,4.61357863568391,1,1,0,0,13.9110298156738,6.04263305664062,2619.5927734375,13.6502246856689,6.01859331130981,2067.43896484375,0,0,0.3267593,4,NA,"Medici",3,9,27,3,9,27,8,64,512,0,0,0,2,0,0,0,1,0,0,0
140,1974,"Brazil","Latin America & Caribbean",140,1,0.6931471824646,0,0,0,0,0,0,0,0,0,0,475298.3125,456511.6875,103.32079,13.0716979122066,13.0313695810991,0.145077521653038,4.6378386143463,1,1,0,0,14.0679702758789,6.0776424407959,2959.05053710938,13.9110298156738,6.04263305664062,2619.5927734375,0,0,0.3267593,5,NA,"Medici",4,16,64,4,16,64,9,81,729,0,0,0,2,0,0,0,1,0,0,0
140,1975,"Brazil","Latin America & Caribbean",140,1,0.6931471824646,0,0,0,0,0,0,0,0,0,0,503499.59375,496859.78125,105.84627,13.1293381842884,13.1160631349908,0.0593338551985707,4.66198775841487,1,1,0,0,14.1380167007446,6.12249279022217,3034.24829101562,14.0679702758789,6.0776424407959,2959.05053710938,0,0,0.3267593,1,1975,"Geisel",5,25,125,5,25,125,10,100,1000,0.6931471824646,0,0,2,0,0,0,1,0,0,0
140,1976,"Brazil","Latin America & Caribbean",140,1,0.6931471824646,0,0,0,0,0,0,0,0,0,0,528171.9375,518177.78125,108.43128,13.177177148884,13.1580736694059,0.0490017153067465,4.68611660826547,1,1,0,0,14.3938102722168,6.1114673614502,3962.23120117188,14.1380167007446,6.12249279022217,3034.24829101562,0,0,0.3267593,2,NA,"Geisel",6,36,216,6,36,216,11,121,1331,0,0,0,2,0,0,0,1,0,0,0
140,1977,"Brazil","Latin America & Caribbean",140,1,0.6931471824646,0,0,0,0,0,0,0,0,0,0,580594.1875,563807.6875,111.07606,13.2718073193272,13.2424684927235,0.099252243972163,4.71021519187795,1,1,0,0,14.419282913208,6.1114673614502,4064.45336914062,14.3938102722168,6.1114673614502,3962.23120117188,0,0,0.3267593,3,NA,"Geisel",7,49,343,7,49,343,12,144,1728,0,0,0,2,0,0,0,1,0,0,0
140,1978,"Brazil","Latin America & Caribbean",140,1,0.6931471824646,0,0,0,0,0,0,0,0,0,0,600753.8125,577257.625,113.77647,13.3059404998125,13.266043936311,0.0347224023836787,4.73423573405655,1,1,0,0,14.5289278030396,6.1114673614502,4535.44873046875,14.419282913208,6.1114673614502,4064.45336914062,0,0,0.3267593,4,NA,"Geisel",8,64,512,8,64,512,13,169,2197,0.6931471824646,0,0,2,0,0,0,1,0,0,0
140,1979,"Brazil","Latin America & Caribbean",140,1,0.6931471824646,0,0,0,0,0,0,0,0,0,0,620051.75,601206.4375,116.53215,13.33755822128,13.3066936445548,0.0321228714632585,4.75816720059947,1,1,0,0,14.3949956893921,6.1114673614502,3966.92895507812,14.5289278030396,6.1114673614502,4535.44873046875,0,0,0.1869729,5,NA,"Geisel",9,81,729,9,81,729,14,196,2744,0,0,0,2,0,0,0,1,0,0,0
140,1980,"Brazil","Latin America & Caribbean",140,1,0.6931471824646,0,0,0,0,0,0,0,0,0,0,657297.3125,643035.5625,119.34144,13.3958917255471,13.3739553088443,0.0600684741233292,4.78198862838615,1,1,0,0,14.5182790756226,6.1114673614502,4487.40869140625,14.3949956893921,6.1114673614502,3966.92895507812,0,0,0.1869729,1,1980,"Figueiredo",10,100,1000,10,100,1000,15,225,3375,1.0986123085022,0,0,2,0,0,0,0,1,0,0
140,1981,"Brazil","Latin America & Caribbean",140,1,0.6931471824646,0,0,0,0,0,0,0,0,0,0,661064.3125,641086.3125,122.19972,13.4016064098649,13.370919379724,0.00573104427534077,4.80565675540917,1,1,0,0,14.259557723999,6.1114673614502,3464.451171875,14.5182790756226,6.1114673614502,4487.40869140625,0,0,0.1869729,2,NA,"Figueiredo",11,121,1331,11,121,1331,16,256,4096,0,0,0,2,0,0,0,0,1,0,0
140,1982,"Brazil","Latin America & Caribbean",140,1,0.6931471824646,0,0,0,0,0,0,0,0,0,0,669880.8125,667533.5625,125.10738,13.4148550837515,13.4113449488914,0.0133368264377454,4.82917240853861,1,1,0,0,14.4246110916138,6.13339805603027,3997.3369140625,14.259557723999,6.1114673614502,3464.451171875,0,0,0.1869729,3,NA,"Figueiredo",12,144,1728,12,144,1728,17,289,4913,1.0986123085022,0,0,2,0,0,0,0,1,0,0
140,1983,"Brazil","Latin America & Caribbean",140,1,0.6931471824646,1,0,0,0,0,0,0,0,0,0,689713.375,684770.9375,128.05476,13.4440313917208,13.4368396635107,0.0296061062355029,4.85245798493394,1,1,0,0,14.0818824768066,6.13339805603027,2837.43481445312,14.4246110916138,6.13339805603027,3997.3369140625,0,0,0.1869729,4,NA,"Figueiredo",13,169,2197,13,169,2197,18,324,5832,0,0,0,2,0,0,0,0,1,0,0
140,1984,"Brazil","Latin America & Caribbean",140,1,0.6931471824646,1,0,0,0,0,0,0,0,0,0,682062.6875,676474.25,131.01434,13.4328768497569,13.4246496623061,-0.0110925607322027,4.87530678285908,1,1,0,0,13.8691596984863,6.13122653961182,2298.72119140625,14.0818824768066,6.13339805603027,2837.43481445312,0,0,0.1869729,5,NA,"Figueiredo",14,196,2744,14,196,2744,19,361,6859,1.60943794250488,0,0,2,0,0,0,0,1,0,0
140,1985,"Brazil","Latin America & Caribbean",140,1,0.6931471824646,1,0,0,0,0,0,0,0,0,0,721960,699619,133.95055,13.4897250146782,13.458291180134,0.058495081509645,4.89747070199189,1,1,0,0,14.0322341918945,6.20859003067017,2504.0322265625,13.8691596984863,6.13122653961182,2298.72119140625,0,0,0.1869729,6,NA,"Figueiredo",15,225,3375,15,225,3375,20,400,8000,1.60943794250488,0,0,2,0,0,0,0,1,0,0
145,1946,"Bolivia","Latin America & Caribbean",145,1,NA,NA,NA,NA,NA,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,8.86120796203613,2.30258512496948,783.555541992188,NA,NA,NA,0,1,0,1,1945,"Villarroel",0,0,0,0,0,0,0,0,0,NA,2,0,2,1,0,0,0,0,0,0
145,1947,"Bolivia","Latin America & Caribbean",145,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,8.44311618804932,2.30258512496948,515.777770996094,8.86120796203613,2.30258512496948,783.555541992188,0,0,0.1521997,1,1947,"Monje Gutierrez",0,0,0,1,1,1,0,0,0,NA,0,0,2,1,0,0,0,0,0,0
145,1948,"Bolivia","Latin America & Caribbean",145,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,8.77755546569824,2.30258512496948,720.666687011719,8.44311618804932,2.30258512496948,515.777770996094,0,0,0,1,1948,"Hertzog",1,1,1,2,4,8,1,1,1,NA,0,0,2,1,0,0,0,0,0,0
145,1949,"Bolivia","Latin America & Caribbean",145,0,NA,NA,NA,NA,NA,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,NA,2.30258512496948,NA,8.77755546569824,2.30258512496948,720.666687011719,0,0,0,2,NA,"Hertzog",2,4,8,3,9,27,2,4,8,NA,2,0,2,1,0,0,0,0,0,0
145,1950,"Bolivia","Latin America & Caribbean",145,0,NA,NA,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,9.49747276306152,2.30258512496948,1480.55554199219,NA,2.30258512496948,NA,0,0,0,1,1950,"Urriolagoitia",0,0,0,4,16,64,0,0,0,NA,2,0,2,0,1,0,0,0,0,0
145,1951,"Bolivia","Latin America & Caribbean",145,0,NA,NA,0,0,0,1,0,1,1,0,1,4763.33447265625,6384.31201171875,2.86757277375552,8.46870322144183,8.76159901195144,NA,1.05346594851558,1,1,0,0,NA,2.30258512496948,NA,9.49747276306152,2.30258512496948,1480.55554199219,0,0,0,2,NA,"Urriolagoitia",0,0,0,5,25,125,0,0,0,NA,2,2,2,0,1,0,0,0,0,0
145,1952,"Bolivia","Latin America & Caribbean",145,1,NA,NA,0,0,0,1,0,1,1,0,1,5419.16357421875,6916.93603515625,2.92732791047695,8.59769676042495,8.84172818107427,0.137682773554379,1.07409003097947,0,0,0,0,9.87847709655762,2.30258512496948,2167.22216796875,NA,2.30258512496948,NA,0,1,0,1,1952,"Ballivian",0,0,0,6,36,216,0,0,0,NA,2,2,2,0,1,0,0,0,0,0
145,1953,"Bolivia","Latin America & Caribbean",145,0,NA,NA,0,0,0,1,1,1,0,0,0,5365.9169921875,6880.51025390625,2.9891657122905,8.58782256165002,8.83644809298927,-0.00982560893429504,1.0949943224778,1,1,0,0,10.241886138916,2.30258512496948,3117,9.87847709655762,2.30258512496948,2167.22216796875,0,0,0.1362545,1,1953,"Paz Estenssoro",0,0,0,7,49,343,0,0,0,NA,2,0,2,0,1,0,0,0,0,0
145,1954,"Bolivia","Latin America & Caribbean",145,0,NA,NA,0,0,0,0,0,0,0,0,0,4622.08447265625,5696.48876953125,3.05308197728467,8.43860106688027,8.647605258668,-0.138621697021074,1.1161515647793,1,1,0,0,6.80572271347046,2.30258512496948,100.222221374512,10.241886138916,2.30258512496948,3117,0,0,0.1362545,2,NA,"Paz Estenssoro",0,0,0,0,0,0,0,0,0,NA,0,0,2,0,1,0,0,0,0,0
145,1955,"Bolivia","Latin America & Caribbean",145,0,NA,NA,0,0,0,0,0,0,0,0,0,4765.34912109375,5932.66162109375,3.11908634513883,8.46912608120996,8.68822823127532,0.0309956793920661,1.13754012083941,1,1,0,0,7.00669527053833,2.56494927406311,91.9166641235352,6.80572271347046,2.30258512496948,100.222221374512,0,0,0.1362545,3,NA,"Paz Estenssoro",1,1,1,1,1,1,1,1,1,NA,0,0,2,0,1,0,0,0,0,0
145,1956,"Bolivia","Latin America & Caribbean",145,0,NA,NA,0,0,0,0,0,0,0,0,0,5199.49658203125,6472.98291015625,3.18717337808513,8.55631708873518,8.77539231836842,0.0911050690946761,1.15913443561382,1,1,0,0,7.13329601287842,2.89037179946899,73.6470565795898,7.00669527053833,2.56494927406311,91.9166641235352,0,0,0.1362545,4,NA,"Paz Estenssoro",2,4,8,2,4,8,2,4,8,NA,0,0,2,0,1,0,0,0,0,0
145,1957,"Bolivia","Latin America & Caribbean",145,0,NA,NA,0,0,0,0,0,0,0,0,0,4816.4677734375,6117.9921875,3.25734530066497,8.47979611130796,8.71898924774043,-0.0736665180081943,1.18091253868655,1,1,0,0,7.60290050506592,2.89037179946899,117.823532104492,7.13329601287842,2.89037179946899,73.6470565795898,0,0,0.1362545,1,1957,"Siles Zuazo",3,9,27,3,9,27,3,9,27,NA,0,0,2,0,1,0,0,0,0,0
145,1958,"Bolivia","Latin America & Caribbean",145,0,NA,NA,0,0,0,1,0,1,0,0,0,4687.1708984375,6036.70458984375,3.32964561502126,8.45258445948061,8.70561354432828,-0.0268447503610558,1.2028658764136,1,1,0,0,7.70930814743042,2.56494927406311,185.66667175293,7.60290050506592,2.89037179946899,117.823532104492,0,0,0.1362545,2,NA,"Siles Zuazo",4,16,64,4,16,64,4,16,64,NA,2,0,2,0,1,0,0,0,0,0
145,1959,"Bolivia","Latin America & Caribbean",145,0,NA,NA,0,0,0,0,0,0,0,0,0,4744.98095703125,5825.77099609375,3.40415910089844,8.46484269776543,8.67004662951953,0.0123336784270062,1.22499794901325,1,1,0,0,7.99091529846191,2.56494927406311,246.08332824707,7.70930814743042,2.56494927406311,185.66667175293,0,0,0.1362545,3,NA,"Siles Zuazo",0,0,0,5,25,125,0,0,0,NA,0,0,2,0,1,0,0,0,0,0
145,1960,"Bolivia","Latin America & Caribbean",145,0,NA,NA,0,0,0,1,1,0,0,0,0,4790.75634765625,6200.2001953125,3.48096707764321,8.47444357932946,8.73233686007842,0.00964711787877013,1.24731015105496,1,1,0,0,8.32239437103271,2.56494927406311,342.833343505859,7.99091529846191,2.56494927406311,246.08332824707,0,0,0.1362545,4,NA,"Siles Zuazo",1,1,1,6,36,216,1,1,1,NA,1,0,2,0,0,1,0,0,0,0
145,1961,"Bolivia","Latin America & Caribbean",145,0,NA,NA,1,1,0,0,0,0,0,0,0,5086.6611328125,6386.3017578125,3.56014270795047,8.53437692825608,8.76191062518253,0.0617657763582599,1.26980063056344,1,1,0,0,8.49146461486816,2.94443893432617,270.666656494141,8.32239437103271,2.56494927406311,342.833343505859,0,0,0.1362545,1,1961,"Paz Estenssoro-2",0,0,0,0,0,0,2,4,8,NA,0,0,2,0,0,1,0,0,0,0
145,1962,"Bolivia","Latin America & Caribbean",145,0,NA,NA,0,0,0,0,0,0,0,0,0,5364.2734375,6588.81396484375,3.64174135818394,8.58751621951917,8.79312863631334,0.0545765281859858,1.29246196235967,1,1,0,0,8.54364013671875,2.94443893432617,285.166656494141,8.49146461486816,2.94443893432617,270.666656494141,0,0,0.1362545,2,NA,"Paz Estenssoro-2",1,1,1,1,1,1,3,9,27,NA,0,0,2,0,0,1,0,0,0,0
145,1963,"Bolivia","Latin America & Caribbean",145,0,NA,NA,1,0,1,0,0,0,0,0,0,5537.06591796875,6856.99462890625,3.72585596473985,8.61922002174917,8.83302452398323,0.0322117212110797,1.31529661462594,1,1,0,0,9.35253429412842,2.63905739784241,886.692321777344,8.54364013671875,2.94443893432617,285.166656494141,0,0,0.1362545,3,NA,"Paz Estenssoro-2",2,4,8,2,4,8,4,16,64,NA,0,0,2,0,0,1,0,0,0,0
145,1964,"Bolivia","Latin America & Caribbean",145,0,NA,NA,0,0,0,1,0,1,1,0,1,5894.6240234375,7300.9189453125,3.8126484247978,8.6817960320465,8.89575550213341,0.0645753745333627,1.33832407227024,1,1,0,0,9.42343330383301,2.63905739784241,951.846130371094,9.35253429412842,2.63905739784241,886.692321777344,0,0,0.1362545,4,NA,"Paz Estenssoro-2",3,9,27,3,9,27,5,25,125,NA,2,2,2,0,0,1,0,0,0,0
145,1965,"Bolivia","Latin America & Caribbean",145,1,NA,NA,0,0,0,0,0,0,0,0,0,6380.58056640625,7753.6455078125,3.90225122215667,8.7610143700681,8.95591839985443,0.0824406342179836,1.36155362304915,0,0,0,0,9.61473846435547,2.83321332931519,936.4375,9.42343330383301,2.63905739784241,951.846130371094,0,0,0.2492389,1,1965,"Barrientos",0,0,0,4,16,64,0,0,0,NA,0,0,2,0,0,1,0,0,0,0
145,1966,"Bolivia","Latin America & Caribbean",145,1,NA,NA,0,0,0,0,0,0,0,0,0,7064.81982421875,8247.7236328125,3.9947758310577,8.86288279220585,9.01769251795944,0.107237774163533,1.38498746526783,0,0,0,0,9.59777736663818,3.25809645652771,589.239990234375,9.61473846435547,2.83321332931519,936.4375,0,0,0.3290006,2,NA,"Barrientos",1,1,1,5,25,125,1,1,1,NA,0,0,2,0,0,1,0,0,0,0
145,1967,"Bolivia","Latin America & Caribbean",145,1,NA,NA,1,1,0,0,0,0,0,0,0,7470.88525390625,8906.658203125,4.09031790678104,8.91876877899107,9.09455438873408,0.0574771104983423,1.40862269485338,1,1,0,0,9.62032890319824,3.04452252388,753.349975585938,9.59777736663818,3.25809645652771,589.239990234375,0,1,0.3290006,3,NA,"Barrientos",2,4,8,6,36,216,2,4,8,NA,0,0,2,0,0,1,0,0,0,0
145,1968,"Bolivia","Latin America & Caribbean",145,1,NA,NA,0,0,0,1,1,0,0,0,0,7865.61083984375,9627.37890625,4.18900375384391,8.97025547806382,9.17236628770812,0.0528351825148315,1.43246293808383,1,1,0,0,9.55690479278564,2.89037179946899,831.823547363281,9.62032890319824,3.04452252388,753.349975585938,0,0,0.3290006,4,NA,"Barrientos",3,9,27,7,49,343,3,9,27,NA,1,0,2,0,0,1,0,0,0,0
145,1969,"Bolivia","Latin America & Caribbean",145,1,NA,NA,0,0,0,1,0,1,1,0,1,7062.60986328125,8524.701171875,4.29102023372384,8.86256993119654,9.05072324838485,-0.102090097376144,1.45652452138486,1,1,0,0,9.66940975189209,3.04452252388,791.25,9.55690479278564,2.89037179946899,831.823547363281,0,0,0.3290006,5,NA,"Barrientos",0,0,0,0,0,0,4,16,64,NA,2,2,2,0,0,1,0,0,0,0
145,1970,"Bolivia","Latin America & Caribbean",145,1,NA,0,0,0,0,1,1,0,1,1,0,7359.2978515625,8830.380859375,4.39656038718002,8.90371980656907,9.08595342509988,0.0420082652198787,1.48082250502748,0,0,0,0,9.86230087280273,2.89037179946899,1128.94116210938,9.66940975189209,3.04452252388,791.25,0,0,0,1,1970,"Ovando",0,0,0,1,1,1,0,0,0,NA,1,1,2,0,0,0,1,0,0,0
145,1971,"Bolivia","Latin America & Caribbean",145,1,NA,0,0,0,0,1,0,1,1,0,1,7698.76806640625,8627.6142578125,4.505774,8.94881560366598,9.06272329832839,0.0461280711408732,1.50535968540381,0,0,0,0,9.65873718261719,2.89037179946899,921,9.86230087280273,2.89037179946899,1128.94116210938,0,0,0,1,1971,"Torres",0,0,0,0,0,0,1,1,1,1.7917594909668,2,2,2,0,0,0,1,0,0,0
145,1972,"Bolivia","Latin America & Caribbean",145,1,NA,0,0,0,0,0,0,0,0,0,0,8141.96044921875,9169.4716796875,4.600596,9.00478627142631,9.12363494959812,0.0575666624828432,1.52618586031959,0,0,0,0,9.92622661590576,2.89037179946899,1203.47058105469,9.65873718261719,2.89037179946899,921,0,0,0,1,1972,"Banzer",0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0
145,1973,"Bolivia","Latin America & Caribbean",145,1,NA,1,0,0,0,0,0,0,0,0,0,8301.232421875,9332.98046875,4.69809,9.0241592673252,9.14130969285489,0.0195618700986852,1.54715604314135,0,0,0,0,9.94755268096924,2.94443893432617,1161.11108398438,9.92622661590576,2.89037179946899,1203.47058105469,0,0,0,2,NA,"Banzer",1,1,1,2,4,8,1,1,1,0,0,0,2,0,0,0,1,0,0,0
145,1974,"Bolivia","Latin America & Caribbean",145,1,NA,0,0,0,0,1,1,0,0,0,0,8801.6328125,10105.298828125,4.79851,9.08269253012961,9.22081520170378,0.0602802530027191,1.56830545305795,0,0,0,0,10.5802764892578,2.94443893432617,2186.11108398438,9.94755268096924,2.94443893432617,1161.11108398438,0,0,0.4225851,3,NA,"Banzer",2,4,8,3,9,27,2,4,8,0,1,0,2,0,0,0,1,0,0,0
145,1975,"Bolivia","Latin America & Caribbean",145,1,NA,0,0,0,0,0,0,0,0,0,0,10214.7861328125,10799.1455078125,4.902173,9.23159157045032,9.2872222903352,0.160555813951424,1.58967857620085,0,0,0,0,10.9656257629395,3.04452252388,2892.5,10.5802764892578,2.94443893432617,2186.11108398438,0,0,0.4225851,4,NA,"Banzer",0,0,0,0,0,0,3,9,27,1.0986123085022,0,0,2,0,0,0,1,0,0,0
145,1976,"Bolivia","Latin America & Caribbean",145,1,NA,0,0,0,0,0,0,0,0,0,0,9943.08984375,11408.7705078125,5.009259,9.20463310081876,9.34213768138069,-0.0265983335852468,1.61128799996625,0,0,0,0,11.1012058258057,3.13549423217773,3011.36352539062,10.9656257629395,3.04452252388,2892.5,0,0,0.4225851,5,NA,"Banzer",1,1,1,1,1,1,4,16,64,0,0,0,2,0,0,0,1,0,0,0
145,1977,"Bolivia","Latin America & Caribbean",145,1,NA,0,0,0,0,0,0,0,0,0,0,10580.5478515625,11892.5517578125,5.119833,9.26677248588286,9.38366758043592,0.0641106555235636,1.63312182133196,0,0,0,0,11.1375188827515,3.04452252388,3435,11.1012058258057,3.13549423217773,3011.36352539062,0,0,0.4225851,6,NA,"Banzer",2,4,8,2,4,8,5,25,125,1.7917594909668,0,0,2,0,0,0,1,0,0,0
145,1978,"Bolivia","Latin America & Caribbean",145,1,NA,0,1,1,0,1,1,0,1,1,0,11166.056640625,12485.0078125,5.233677,9.32063379845506,9.43228382846458,0.0553382298607566,1.65511409031986,0,0,0,0,11.2997446060181,3.04452252388,4040,11.1375188827515,3.04452252388,3435,0,0,0.4225851,7,NA,"Banzer",3,9,27,3,9,27,6,36,216,0,1,1,2,0,0,0,1,0,0,0
145,1979,"Bolivia","Latin America & Caribbean",145,1,NA,0,1,1,0,0,0,0,0,0,0,10894.263671875,12442.08984375,5.35032,9.29599166105397,9.42884034605436,-0.0243409985725083,1.6771563722033,0,0,0,0,11.5422706604004,3.04452252388,5148.85009765625,11.2997446060181,3.04452252388,4040,0,0,0,1,1979,"Padilla",0,0,0,0,0,0,7,49,343,0,0,0,2,0,0,0,1,0,0,0
